Date, Time start, Time end, Total time (seconds), Time, Duration (seconds), Sleep phase
2021-09-19,2021-09-19 01:51:00,2021-09-19 07:54:00,21780,2021-09-19 07:22:00,420,Sono Leve
2021-09-19,2021-09-19 01:51:00,2021-09-19 07:54:00,21780,2021-09-19 07:29:00,480,Acordado
2021-09-19,2021-09-19 01:51:00,2021-09-19 07:54:00,21780,2021-09-19 07:37:00,1020,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 01:54:00,2040,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 02:28:00,480,Acordado
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 02:36:00,5520,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 04:08:00,60,Acordado
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 04:09:00,360,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 04:15:00,60,Acordado
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 04:16:00,240,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 04:20:00,60,Acordado
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 04:21:00,1080,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 04:39:00,60,Acordado
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 04:40:00,420,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 04:47:00,60,Acordado
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 04:48:00,1920,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 05:20:00,300,Acordado
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 05:25:00,240,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 05:29:00,180,Acordado
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 05:32:00,660,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 05:43:00,180,Acordado
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 05:46:00,1020,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 06:03:00,60,Acordado
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 06:04:00,240,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 06:08:00,60,Acordado
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 06:09:00,1080,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 06:27:00,1680,Sono Profundo
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 06:55:00,120,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 06:57:00,1200,Sono Profundo
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 07:17:00,1320,Sono Leve
2021-09-18,2021-09-18 01:54:00,2021-09-18 08:14:00,22800,2021-09-18 07:39:00,2100,Sono Profundo
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 01:13:00,2040,Sono Leve
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 01:47:00,60,Acordado
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 01:48:00,240,Sono Leve
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 01:52:00,240,Acordado
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 01:56:00,3540,Sono Leve
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 02:55:00,60,Acordado
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 02:56:00,1620,Sono Leve
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 03:23:00,420,Acordado
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 03:30:00,1080,Sono Leve
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 03:48:00,660,Acordado
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 03:59:00,2040,Sono Leve
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 04:33:00,1320,Sono Profundo
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 04:55:00,60,Sono Leve
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 04:56:00,2820,Sono Profundo
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 05:43:00,60,Sono Leve
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 05:44:00,120,Acordado
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 05:46:00,2880,Sono Profundo
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 06:34:00,60,Sono Leve
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 06:35:00,1980,Sono Profundo
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 07:08:00,1320,Sono Leve
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 07:30:00,3420,Sono Profundo
2021-09-16,2021-09-16 01:13:00,2021-09-16 08:36:00,26580,2021-09-16 08:27:00,540,Sono Leve
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 03:45:00,3060,Sono Leve
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 04:36:00,60,Acordado
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 04:37:00,480,Sono Leve
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 04:45:00,60,Acordado
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 04:46:00,720,Sono Leve
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 04:58:00,60,Acordado
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 04:59:00,900,Sono Leve
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 05:14:00,120,Acordado
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 05:16:00,120,Sono Leve
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 05:18:00,60,Acordado
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 05:19:00,300,Sono Leve
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 05:24:00,240,Acordado
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 05:28:00,60,Sono Leve
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 05:29:00,60,Acordado
2021-09-15,2021-09-15 03:45:00,2021-09-15 07:21:00,12960,2021-09-15 05:30:00,6660,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 00:52:00,2460,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 01:33:00,60,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 01:34:00,1500,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 01:59:00,120,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 02:01:00,960,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 02:17:00,300,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 02:22:00,3360,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 03:18:00,360,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 03:24:00,480,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 03:32:00,60,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 03:33:00,660,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 03:44:00,60,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 03:45:00,180,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 03:48:00,60,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 03:49:00,1740,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 04:18:00,60,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 04:19:00,720,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 04:31:00,60,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 04:32:00,960,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 04:48:00,60,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 04:49:00,180,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 04:52:00,1560,Sono Profundo
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 05:18:00,60,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 05:19:00,2160,Sono Profundo
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 05:55:00,1920,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 06:27:00,2100,Sono Profundo
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 07:02:00,360,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 07:08:00,60,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 07:09:00,3060,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 08:00:00,60,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 08:01:00,3000,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 08:51:00,120,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 08:53:00,420,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 09:00:00,60,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 09:01:00,600,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 09:11:00,60,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 09:12:00,840,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 09:26:00,3300,Sono Profundo
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 10:21:00,60,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 10:22:00,1200,Sono Profundo
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 10:42:00,2100,Sono Leve
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 11:17:00,60,Acordado
2021-09-14,2021-09-14 00:52:00,2021-09-14 12:01:00,40140,2021-09-14 11:18:00,2580,Sono Profundo
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 03:51:00,180,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 03:54:00,60,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 03:55:00,600,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 04:05:00,60,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 04:06:00,1440,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 04:30:00,120,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 04:32:00,420,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 04:39:00,540,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 04:48:00,720,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 05:00:00,1980,Sono Profundo
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 05:33:00,300,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 05:38:00,60,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 05:39:00,1620,Sono Profundo
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 06:06:00,60,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 06:07:00,360,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 06:13:00,2460,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 06:54:00,2820,Sono Profundo
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 07:41:00,1140,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 08:00:00,120,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 08:02:00,780,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 08:15:00,60,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 08:16:00,900,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 08:31:00,1320,Sono Profundo
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 08:53:00,300,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 08:58:00,60,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 08:59:00,1020,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 09:16:00,840,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 09:30:00,540,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 09:39:00,60,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 09:40:00,900,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 09:55:00,120,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 09:57:00,960,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 10:13:00,2400,Sono Profundo
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 10:53:00,420,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 11:00:00,60,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 11:01:00,660,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 11:12:00,60,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 11:13:00,960,Sono Leve
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 11:29:00,1260,Sono Profundo
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 11:50:00,480,Acordado
2021-09-13,2021-09-13 03:51:00,2021-09-13 12:30:00,31140,2021-09-13 11:58:00,1920,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 03:50:00,720,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 04:02:00,60,Acordado
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 04:03:00,420,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 04:10:00,180,Acordado
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 04:13:00,2160,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 04:49:00,540,Acordado
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 04:58:00,540,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 05:07:00,60,Acordado
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 05:08:00,1620,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 05:35:00,240,Acordado
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 05:39:00,1020,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 05:56:00,60,Acordado
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 05:57:00,2040,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 06:31:00,420,Acordado
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 06:38:00,1140,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 06:57:00,2820,Sono Profundo
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 07:44:00,2160,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 08:20:00,60,Acordado
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 08:21:00,1440,Sono Profundo
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 08:45:00,180,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 08:48:00,60,Acordado
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 08:49:00,480,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 08:57:00,60,Acordado
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 08:58:00,1740,Sono Profundo
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 09:27:00,300,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 09:32:00,60,Acordado
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 09:33:00,2160,Sono Profundo
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 10:09:00,60,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 10:10:00,1980,Sono Profundo
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 10:43:00,1020,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 11:00:00,120,Acordado
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 11:02:00,1680,Sono Leve
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 11:30:00,60,Acordado
2021-09-12,2021-09-12 03:50:00,2021-09-12 12:09:00,29940,2021-09-12 11:31:00,2280,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 01:42:00,420,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 01:49:00,60,Acordado
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 01:50:00,1200,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 02:10:00,60,Acordado
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 02:11:00,1080,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 02:29:00,360,Acordado
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 02:35:00,900,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 02:50:00,1980,Sono Profundo
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 03:23:00,1440,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 03:47:00,60,Acordado
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 03:48:00,960,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 04:04:00,2160,Sono Profundo
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 04:40:00,60,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 04:41:00,3720,Sono Profundo
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 05:43:00,2100,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 06:18:00,3720,Sono Profundo
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 07:20:00,1980,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 07:53:00,2220,Sono Profundo
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 08:30:00,600,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 08:40:00,120,Acordado
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 08:42:00,1320,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 09:04:00,300,Acordado
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 09:09:00,1260,Sono Profundo
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 09:30:00,60,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 09:31:00,1740,Sono Profundo
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 10:00:00,360,Acordado
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 10:06:00,780,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 10:19:00,60,Acordado
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 10:20:00,300,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 10:25:00,60,Acordado
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 10:26:00,240,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 10:30:00,60,Acordado
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 10:31:00,1260,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 10:52:00,420,Acordado
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 10:59:00,3420,Sono Leve
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 11:56:00,1380,Sono Profundo
2021-09-11,2021-09-11 01:42:00,2021-09-11 12:25:00,38580,2021-09-11 12:19:00,360,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 01:46:00,2880,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 02:34:00,60,Acordado
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 02:35:00,1440,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 02:59:00,120,Acordado
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 03:01:00,360,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 03:07:00,120,Acordado
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 03:09:00,600,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 03:19:00,480,Acordado
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 03:27:00,300,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 03:32:00,540,Acordado
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 03:41:00,480,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 03:49:00,300,Acordado
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 03:54:00,780,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 04:07:00,5160,Sono Profundo
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 04:53:00,3420,Acordado
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 05:33:00,2760,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 05:50:00,480,Sono Leve
2021-09-10,2021-09-10 01:46:00,2021-09-10 08:42:00,24960,2021-09-10 05:58:00,2160,Acordado
